Response Timestamp,Participant ID,What class are you completing this survey for?,,,,,,,,,,,,,"If you are taking a lab, you may have to fill this out for multiple courses--which may be confusing. To be sure that you selected the course you intended to select above, what is your instructor's last name for the above selected course?",I understand the study strategies needed to perform well in college-level science classes.,,,,,I can explain Chemistry concepts in my own words.,,,,,I am comfortable asking questions in lecture or discussion sections.,,,,,I know where to find academic help if I need it,,,,,I believe my current study habits will help me perform well in this class.,,,,,I am confident in applying mathematical skills to Chemistry problems.,,,,,I can manage my time effectively when studying for Chemistry exams.,,,,,I was prepared to handle the workload and expectations of this course.,,,,,I expect to earn at least a C in this class (C or better).,,,,,Did you attend the Chemistry peer learning in room MS3974 ?,,In reference to the above question regarding attending Chemistry peer learning: Why or why not?
,,Chemistry 14A,Chemistry 14AE,Chemistry 14B,Chemistry 14BL,Chemistry 14C,Chemistry 14CL,Chemistry 14D,Chemistry 20A,Chemistry 30A,Chemistry 30AL,Chemistry 30B,Chemistry 30BL,Chemistry 30CL,,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Yes,No,
2025-12-08 20:25:12 -0800,8613209392,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn't think I needed it
2025-12-08 20:53:26 -0800,10305160776,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Did not have time
2025-12-08 20:54:18 -0800,8610673264,0,0,0,0,0,0,0,1,0,0,0,0,0,"No, I don't take a lab",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,.
2025-12-08 20:59:16 -0800,12005295246,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I did not know that it existed.
2025-12-08 21:10:07 -0800,3513222788,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Didn't need it
2025-12-08 21:15:06 -0800,6904051458,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know about it as well as I should have
2025-12-08 21:49:38 -0800,1805850687,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,My schedule was too busy and I did not have time for it due to work
2025-12-08 21:50:29 -0800,1805850687,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,I did not have time due to work
2025-12-08 21:51:56 -0800,13710634368,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I never ended up going to the peer learning room
2025-12-08 21:52:44 -0800,1812946708,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,I did not know it existed
2025-12-08 21:55:42 -0800,5212595505,0,0,0,0,0,0,0,1,0,0,0,0,0,No lab,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,I study better alone
2025-12-08 22:13:10 -0800,114122802,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I wasn’t aware of it.
2025-12-08 23:09:28 -0800,6908660481,0,1,0,0,0,0,0,0,0,0,0,0,0,Deweese,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know about it.
2025-12-08 23:11:51 -0800,10311844394,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Did not see a need for it as I understood all the material
2025-12-08 23:21:05 -0800,1813145370,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,"I took AP Chemistry in high school and didn't realize I could skip the class with the credit, so I knew most of the material already and didn't need the peer learning."
2025-12-08 23:21:14 -0800,6909703125,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didnt know about it.
2025-12-08 23:25:39 -0800,114436571,0,0,0,0,0,0,0,1,0,0,0,0,0,none,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,didn't have time
2025-12-09 00:33:34 -0800,109305104,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,I did not know it was an option available to me.
2025-12-09 00:56:53 -0800,12008854961,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Didn't really know
2025-12-09 01:01:24 -0800,15404133415,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Time conflict
2025-12-09 01:44:18 -0800,12004471715,0,0,0,0,0,0,0,0,1,0,0,0,0,Harran,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,I did not know this was happening.
2025-12-09 08:12:01 -0800,10312483526,0,0,0,0,0,0,0,1,0,0,0,0,0,Eric,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Did not know it existed.
2025-12-09 09:46:00 -0800,15405228011,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau Ngo,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know about it
2025-12-09 09:46:49 -0800,15405228011,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau Ngo,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,i did not know of its existence
2025-12-09 10:18:44 -0800,13712857135,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Did not know of it
2025-12-09 10:19:44 -0800,15405255551,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Was not aware of this resource.
2025-12-09 10:59:23 -0800,8609017345,0,1,0,0,0,0,0,0,0,0,0,0,0,DeWeese,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I forgot
2025-12-09 11:16:40 -0800,15413099708,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Wasn't aware
2025-12-09 11:17:57 -0800,5204954668,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,N
2025-12-09 11:32:27 -0800,3508645980,0,1,0,0,0,0,0,0,0,0,0,0,0,Deweese,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,I do not know what that is.
2025-12-09 11:38:22 -0800,12012389176,0,0,0,0,0,0,0,1,0,0,0,0,0,Eric Wu,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,i didn't know there was a room
2025-12-09 11:51:52 -0800,8608327791,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,I didn't know it was there
2025-12-09 12:07:57 -0800,13707453413,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"I had a conflict with something else going on in my personal life, hence the reason I could not attend. My apologies."
2025-12-09 12:47:31 -0800,12009318738,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Don’t know about it
2025-12-09 13:00:32 -0800,1813891585,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I didn't know about it
2025-12-09 13:06:47 -0800,13708052799,0,0,0,0,0,0,0,0,1,0,0,0,0,Harran,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't think it was necessary to help me understand the content.
2025-12-09 13:19:37 -0800,1807921185,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I have a lot of friends who are also taking this class and so we studied separately together.
2025-12-09 13:31:25 -0800,6911757201,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was not aware of the peer learning room.
2025-12-09 13:34:03 -0800,13713915096,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Was not aware of it but also would not have needed it
2025-12-09 13:48:18 -0800,6905405304,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,I wasn’t informed of this peer learning.
2025-12-09 13:49:54 -0800,1813404637,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I never felt like I needed the extra help
2025-12-09 13:57:30 -0800,3512611859,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know about it.
2025-12-09 14:01:41 -0800,13706388397,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau Ngo,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know it existed
2025-12-09 14:03:42 -0800,10309745829,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,N/A
2025-12-09 14:05:03 -0800,3508197095,0,1,0,0,0,0,0,0,0,0,0,0,0,Deweese,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,I do not know what that is
2025-12-09 14:06:46 -0800,1812615480,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,I don't know what that is
2025-12-09 14:22:29 -0800,5213737616,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"I didn't know about it (or don't remember being told), or if I just forgot about it (it may have been announced and I just don't remember) that would be because I looked at what time it was and was busy."
2025-12-09 14:34:17 -0800,15410168789,0,0,1,0,0,0,0,0,0,0,0,0,0,Scerri,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know about them
2025-12-09 14:47:56 -0800,3513387569,0,1,0,0,0,0,0,0,0,0,0,0,0,Deweese,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,I didn’t know there was one.
2025-12-09 14:56:33 -0800,12004830653,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know it existed
2025-12-09 15:36:39 -0800,5210371701,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I never felt the need to attend and felt I would be better off studying on my own. Nothing against the peer learning sessions, just felt I learn better on my own."
2025-12-09 16:04:23 -0800,12009421979,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know that was available.
2025-12-09 16:31:24 -0800,12014583570,0,0,0,0,0,0,0,1,0,0,0,0,0,Prof. Eric Wu,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I did not attend the Chemistry peer learning in room MS3974 because I preferred to review on my own.
2025-12-09 16:43:30 -0800,13702158695,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Unfortunately, I have other commitments that occupy my schedule."
2025-12-09 16:56:25 -0800,1806064122,0,0,0,1,0,0,0,0,0,0,0,0,0,ngo,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was comfortable with the course material
2025-12-09 16:58:11 -0800,1808014311,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,didn't have time
2025-12-09 16:59:50 -0800,109772893,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I didn't know it was available
2025-12-09 17:03:01 -0800,10310585493,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I don’t have a need to attend the peer learning sessions and have sufficient resources
2025-12-09 17:04:28 -0800,12009459719,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I wasn't aware there was Chemistry peer learning. I would have definitely attended had I known.
2025-12-09 17:49:04 -0800,10314713994,0,0,0,0,0,0,0,1,0,0,0,0,0,wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I commute, so it's hard for me to get out at 4-5pm"
2025-12-09 17:50:03 -0800,15412824750,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Felt like I didn't need it. I was successful in my own studies/methods already.
2025-12-09 18:05:12 -0800,3510882228,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was not aware
2025-12-09 18:13:49 -0800,15414596711,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I never felt like I needed to and I was not aware of it.
2025-12-09 18:34:56 -0800,1813528873,0,0,0,0,0,0,0,1,0,0,0,0,0,Eric Wu,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know about it
2025-12-09 18:59:48 -0800,12013683828,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know about it.
2025-12-09 19:07:54 -0800,112044297,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not have time.
2025-12-09 19:11:48 -0800,13714561453,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know it was there or didn't do the research to know it was there.
2025-12-09 19:20:21 -0800,10312570481,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I don't feel like I need it right now.
2025-12-09 19:34:58 -0800,113386940,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I wasn't aware of this, but it is alright because I didn't need much help this quarter for chem 20A!"
2025-12-09 20:35:34 -0800,13714840100,0,0,0,0,0,0,0,1,0,0,0,0,0,"Eric, Wu",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,NA
2025-12-09 20:37:10 -0800,5214460031,0,0,0,0,0,0,0,1,0,0,0,0,0,"Wu, Eric",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't hear about it.
2025-12-09 21:27:02 -0800,3513884462,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't have time and generally felt like I benefited more from studying alone.
2025-12-09 22:05:00 -0800,3509870898,0,0,0,1,0,0,0,0,0,0,0,0,0,Chao,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I didn’t  know it existed.
2025-12-09 22:17:45 -0800,5214496428,0,1,0,0,0,0,0,0,0,0,0,0,0,Deweese,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I was unaware of this.
2025-12-09 22:25:31 -0800,10304847432,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Busy schedule so I utilized other resources
2025-12-09 22:35:18 -0800,106409936,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,I did not hear about it
2025-12-09 22:36:58 -0800,1808566012,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I’ve never heard of it
2025-12-09 22:45:39 -0800,13707877206,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Did not know about it
2025-12-09 22:47:45 -0800,13714538452,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn’t hear about it
2025-12-09 22:51:45 -0800,8606491247,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"no, i did not have enough time"
2025-12-09 22:54:57 -0800,6912407638,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,I felt that this would help me better understand concepts
